sticking_point_id,race_id,topic,subtopic,candidate_a,candidate_b,contrast_type,relationship_code,candidate_a_quote,candidate_b_quote,candidate_a_source,candidate_b_source
0a837dc6a28cc201a9e71438,race-3feef0e6623161e871c8,housing,rent_control,"Izola ""Zola"" Shaw",Jud Ashman,coded_divergence,different_mechanism,"The county should update zoning rules to allow for more housing options, introduce protections that keep rent increases in check, and make meaningful investments in building homes that families on typical incomes can actually afford.","I would support a set of targeted, practical zoning reforms that expand housing supply - especially in high-opportunity areas - while maintaining community character.",https://www.montgomery4all.org/izola-shaw-2026,https://www.montgomery4all.org/jud-ashman-2026
0861b57163c725da5885c6d8,race-76f51d329af062247a1f,tax_budget,public_spending,Daniel Carusello,Shaun Scott,coded_divergence,different_mechanism,I’m dedicated to championing investment into education and infrastructure.,"I will continue to fight for tax fairness and affordability, economic opportunity, climate action, and accessibility for all.",https://voter.votewa.gov/elections/candidate.ashx?e=888&r=150356&b=1576483&la=en&c=99,https://voter.votewa.gov/elections/candidate.ashx?e=888&r=150356&b=1568347&la=en&c=99
bf46585f0eb689782b56db74,race-d696522faa4508ad99d7,housing,rent_control,Meghana “Meg” Anandarangam,Yasmin Griffin,coded_divergence,different_mechanism,"She’s running to win rent control, responsible development, and reliable, equitable municipal services.","Protect and empower residents through education, transparency, and strong safeguards for homeowners, renters, and seniors.",https://www.megforqueencity.com/,https://www.griffinforcouncil.com/issues
bd84bdbe7ec43610a2890261,race-70174b009240792ba021,housing,public_housing,Hugo Soto-Martinez,Mitch O'Farrell,coded_divergence,different_mechanism,I want to build housing with mental health and addiction services for our unhoused. I want to create housing that essential workers can actually afford.,"We have a lot of work to do, but we have plenty of infill development opportunities, and I feel like, moving into the future, we can produce a lot more.",https://ballotpedia.org/Hugo_Soto-Martinez,https://beverlypress.com/2022/06/cd-13-candidates-sound-off-in-forum-at-the-ebell/
f55c2a8c8cb2feb14af986c1,race-70174b009240792ba021,housing,public_housing,Hugo Soto-Martinez,Steve Johnson,coded_divergence,different_mechanism,I want to build housing with mental health and addiction services for our unhoused. I want to create housing that essential workers can actually afford.,"When elected, I will definitely make a supply of housing my priority.",https://ballotpedia.org/Hugo_Soto-Martinez,https://beverlypress.com/2022/06/cd-13-candidates-sound-off-in-forum-at-the-ebell/
09cedc3d504ac87eb7172cd1,race-ac18370d47435bd68552,housing,public_housing,Bradley Nemo Callaway,Marcia Kelbon,coded_divergence,different_mechanism,The ongoing housing shortage is the direct result of a profit-focused housing market. We must begin mass construction of housing that can be sold to residents at cost-price to make housing affordable for everyone.,"Our legislature needs to create a regulatory framework that encourages rather than discourages home building, with an emphasis on starter homes of all types, including revising the Growth Management Act and energy codes.",https://noroly.chapters.dsausa.org/wp-content/uploads/2026/06/campaign-one-pager-two-sided.pdf,https://www.electmarcia.com/
c32f98fc442e0358fc470806,race-ac18370d47435bd68552,housing,public_housing,Bradley Nemo Callaway,Mark Hodgson,coded_divergence,different_mechanism,The ongoing housing shortage is the direct result of a profit-focused housing market. We must begin mass construction of housing that can be sold to residents at cost-price to make housing affordable for everyone.,Affordable housing and a path to homeownership for working families. Living-wage jobs in rural communities.,https://noroly.chapters.dsausa.org/wp-content/uploads/2026/06/campaign-one-pager-two-sided.pdf,https://www.markhodgson.org/
fcef58d40d0b2aeca822568b,race-2a3689814b363475c0ca,labor,wages,Alex Brower,Nasser Musa,coded_divergence,different_mechanism,"Defend city workers’ wages, benefits & labor conditions.","My focus includes protecting bicyclists and our environment, expanding great housing options, creating more good jobs, proactively addressing violence, car theft, and reckless driving, fixing streets, broadening workers’ rights, and defending seniors and pro-choice values.",https://urbanmilwaukee.com/pressrelease/milwaukee-union-leader-alex-brower-launches-campaign-for-common-council-district-3/,https://urbanmilwaukee.com/pressrelease/statement-from-aldermanic-candidate-nas-musa/
c773d5b154b5bf516c72ca8b,race-6233a2b380836f3b2218,political_strategy,democratic_party,Cori Bush,Wesley Bell,coded_divergence,explicit_disagreement,"Wesley Bell, who voted to thank ICE, can’t meet the political moment because he’s bankrolled by prominent ICE contractors and the same donors who put President Trump back in the White House.","Progressives should actually make progress. It’s not enough to talk about solutions, you must find a way to deliver them.",https://www.coribush.org/priorities,https://www.bell4mo.com/issues/
646e0ca2fe6cf3c1615d68f2,race-b1998f438329c13186c3,public_safety,police_reform,Ann Davison,Nicole Thomas-Kennedy,coded_divergence,explicit_disagreement,I will provide balanced leadership that makes us smart on crime: proactive not reactive.,We need to face the fact that we cannot prosecute our way out of every problem.,https://info.kingcounty.gov/kcelections/Vote/contests/candidates.aspx?cid=63947&lang=en-US&pamphletson=true,https://info.kingcounty.gov/kcelections/vote/contests/candidates.aspx?requesttype=primary&cid=66659&lang=en-US
41915578c76d415a982f6e92,race-0237c4a27ae65d01b793,education,childcare,Janeese Lewis George,Lisa Gore,coded_divergence,different_mechanism,"In 2021, I led the Council in passing the Homes and Hearts Amendment, which raised the wages of early childhood education and stabilized our child care system. And this year, we will defend this critical investment from the cuts the Mayor proposed.","Education is a cornerstone of our community’s future. I am deeply concerned about the recent cuts to DCPS, which threaten the quality of education for our children. I support reinstating the Council’s Education Committee to provide dedicated oversight and championing increased funding for tutoring, academic support, and essential services like school psychologists and counselors.",https://www.petworthnews.org/blog/janeese-lewis-george-24,https://www.petworthnews.org/blog/lisa-gore-24
f1fbad9ebcf11c07249605a0,race-0b902d615156cfc70e34,tax_budget,corporate_tax,Aparna Raj,Terry Lynch,coded_divergence,different_mechanism,A DC that is truly affordable will require corporations and the ultrawealthy to pay their fair share.,"Public health, education and safety are priorities. I also believe the city is leaving money on the table- many properties are not taxed properly but are under taxed, professional athletes’ exorbitant earnings made here should be taxed and they are not. Tax loopholes need to be closed.",https://wtop.com/dc-election/2026/06/get-to-know-ward-1-dc-council-candidate-aparna-raj/,https://wtop.com/dc-election/2026/06/get-to-know-ward-1-dc-council-candidate-terry-lynch/
d75cb58b11a94ff4884db701,race-8a99a689340f254d2852,labor,wages,Brianna K. Thomas,Nikkita Oliver,coded_divergence,different_mechanism,"I am proud to have supported efforts that put Seattle at the national forefront of workers’ rights, livable wages and police accountability.",A vote for Nikkita is a vote for a city that embodies racial and economic justice. A city with labor protections for freelancers and prevailing wages and healthcare for frontline workers.,https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2021/08/edition-2.pdf,https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2021/08/edition-2.pdf
9c66ede61a73c9261f5d7de8,race-8a99a689340f254d2852,labor,union_rights,Nikkita Oliver,Rebecca L. Williamson,coded_divergence,different_mechanism,A vote for Nikkita is a vote for a city that embodies racial and economic justice. A city with labor protections for freelancers and prevailing wages and healthcare for frontline workers.,"The Socialist Workers Party joins the working-class demand for an immediate, massive public works program.",https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2021/08/edition-2.pdf,https://info.kingcounty.gov/kcelections/Vote/contests/candidates.aspx?requesttype=primary&cid=63949&lang=en-US
0cf5388c47ced67733cc725e,race-4e0ada02ef4cde424267,climate_energy,transit,Brandy H. M. Brooks,Laurie-Anne Sayles,coded_divergence,explicit_disagreement,I do not support the planned toll lanes.,Tackling climate change through multi-modal transportation solutions,https://actfortransit.com/archives/election_2022/CouncilAtLarge.pdf,https://bethesdamagazine.com/county-council-at-large/
934b66d131f66c3c777fe047,race-c5296c20ca06b0713b08,healthcare,coverage_expansion,Alfonso Lopez,Karishma Mehta,coded_divergence,different_mechanism,"We started by expanding Medicaid to over 500,000 Virginians — including 45,000 in Northern Virginia.",That means finally getting our commonwealth to universal healthcare coverage through a single-payer system.,https://www.arlnow.com/2021/06/04/alfonso-lopez-why-you-should-vote-for-me-2/,https://www.arlnow.com/2021/06/04/karishma-mehta-why-you-should-vote-for-me/
54375a5f47c0300757947e8b,race-bac785822c8a53b0ea8e,immigration,border_policy,Raaheela Ahmed,Ron Watson,coded_divergence,explicit_disagreement,She firmly opposes abusive and aggressive ICE enforcement practices that tear families apart and destabilize communities.,support SB 245 which deals with 287(g) and barring local law enforcement agencies from entering into immigration enforcement agreements with the federal government.,https://www.raaheela.com/issues.html,https://marylandmatters.org/voter-guides/contests/23rd-district-democratic-primary/
565cf9eb628a960fff8c6a2e,race-70d6e7aea0a07570e2a8,education,public_schools,Aisha Moe,Nada Elmikashfi,coded_divergence,explicit_disagreement,"I think we need to start by ending the voucher school system which has created a classist, and ultimately racist, system of public education in this state.","We must ensure that equitable and sustainable investments are made so that every student, teacher, and school system has the resources they need to succeed. This includes moving away from the property tax school funding system that continues to pass on generations of systemic racism to our children.",https://upnorthnewswi.com/news/the-unn-candidate-interview-aisha-moe-and-kelda-roys-of-senate-district-26/,https://upnorthnewswi.com/news/the-unn-candidate-interview-nada-elmikashfi-and-john-imes-of-senate-district-26/
4d749c0f9c9f07e58c531417,race-70d6e7aea0a07570e2a8,education,public_schools,Brian Benford,Nada Elmikashfi,coded_divergence,explicit_disagreement,"For too long, policy makers, primarily from the other side, have purposely tried to siphon off funds to give to private schools- by claiming that public schools fail to reach all of our children.","We must ensure that equitable and sustainable investments are made so that every student, teacher, and school system has the resources they need to succeed. This includes moving away from the property tax school funding system that continues to pass on generations of systemic racism to our children.",https://upnorthnewswi.com/news/politics/the-unn-candidate-interview-brian-benford-and-william-henry-davis-iii-of-senate-district-26/,https://upnorthnewswi.com/news/the-unn-candidate-interview-nada-elmikashfi-and-john-imes-of-senate-district-26/
357e247def79a1342f189925,race-70d6e7aea0a07570e2a8,education,childcare,John Imes,Nada Elmikashfi,coded_divergence,different_mechanism,"Fully fund early childcare including 4k public education, improve broadband technology, and hire a diverse teaching workforce and student support staff including additional guidance counselors, psychologists, social workers, nurses, and mental health specialists to help low income students overcome adversity and improve academic outcomes.","We must ensure that equitable and sustainable investments are made so that every student, teacher, and school system has the resources they need to succeed. This includes moving away from the property tax school funding system that continues to pass on generations of systemic racism to our children.",https://upnorthnewswi.com/news/the-unn-candidate-interview-nada-elmikashfi-and-john-imes-of-senate-district-26/,https://upnorthnewswi.com/news/the-unn-candidate-interview-nada-elmikashfi-and-john-imes-of-senate-district-26/
7b492daf0763e30edb793b86,race-4ab4dfc62a70075bfc27,housing,public_housing,Chad Ryan,Tammy M. Honeywell,coded_divergence,different_mechanism,The housing crisis is a top priority for me.,"I will also continue to advocate for the Syracuse Common Council to pass Good Cause Legislation, and be more tenant focused.",https://centralcurrent.org/2025-primary-election-qa-onondaga-legislature-8th-district-candidate-chad-ryan/,https://centralcurrent.org/2025-primary-election-qa-onondaga-legislature-8th-district-candidate-tammy-honeywell/
847f630408068f0426ca4ede,race-c0281c2f7e9fa4145d2d,housing,public_housing,Chad Ryan,Tammy M. Honeywell,coded_divergence,different_mechanism,"First, increasing what developers can access through the O-CHIP program. It’s not a perfect program, but it’s operational and it works.","For tenants, Onondaga County has seen some of the highest rent hikes in the nation. I want the county to create a framework that works with municipalities to regulate the cost of rental housing.",https://centralcurrent.org/2026-primary-election-qa-onondaga-county-legislature-8th-district-candidate-chad-ryan/,https://centralcurrent.org/2026-primary-election-qa-onondaga-county-legislature-8th-district-candidate-tammy-honeywell/
3a451f69aa91e86844194695,race-a6abe667124f4bdfeafd,democracy,campaign_finance,Nithya Raman,Sarah Kate Levy,coded_divergence,explicit_disagreement,"The campaign finance reform ordinance approved by City Council in 2019 was, to be kind, a joke.","As an active member of the Los Angeles League of Women Voters, I am very supportive of ranked choice in City Council elections. And I do believe the number of Councilmembers should be increased.",https://losangeles.cagreens.org/elections/los-angeles-cd4-questionnaire,https://losangeles.cagreens.org/elections/los-angeles-cd4-questionnaire
65a8a5c21baf4debde5aab0c,race-92bef0369296358f5e9b,labor,union_rights,Todd Scott,Zaynab Mohamed,coded_divergence,different_mechanism,The union has brought security to Minnesota families and must be protected.,"One of the reasons why I’m running, that will be a priority for the state, is fighting for a $15 minimum wage.",https://www.ballotready.org/people/todd-c-scott,https://sahanjournal.com/democracy-politics/black-women-minnesota-senate-zaynab-mohamed/
9917c96f2fb51ace0d01acfe,race-8fc9beee4a94871c9105,housing,tenant_rights,Ami Nguyen,Kshama Sawant,coded_divergence,different_mechanism,"As a former tenant’s rights attorney, I fought against slumlords and illegal evictions, allowing families to remain housed and live in better conditions.","That’s why we’re building a movement for citywide rent control, free of corporate loopholes.",https://archive.org/details/Video_Voters_Guide_-_2019_Primary_-_City_of_Seattle_Seattle_School_District,https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2019/08/edition-1.pdf
ede0e8524120731651cff322,race-8fc9beee4a94871c9105,housing,zoning,Egan Orion,Kshama Sawant,coded_divergence,different_mechanism,"We also need options like duplexes, triplexes, and small multi-family buildings with single floor living for ADA accessibility and for seniors to age in place.","That’s why we’re building a movement for citywide rent control, free of corporate loopholes.",https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2019/08/edition-1.pdf,https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2019/08/edition-1.pdf
1b16a7f9e31c6db06edc2513,race-8fc9beee4a94871c9105,housing,rent_control,Kshama Sawant,Logan Bowers,coded_divergence,different_mechanism,"That’s why we’re building a movement for citywide rent control, free of corporate loopholes.","We must end this injustice. Logan will re-legalize duplexes, triplexes, and quadplexes.",https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2019/08/edition-1.pdf,https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2019/08/edition-1.pdf
7eeac3d8a789c4b9c6e53eab,race-8fc9beee4a94871c9105,housing,rent_control,Kshama Sawant,Pat Murakami,coded_divergence,different_mechanism,"That’s why we’re building a movement for citywide rent control, free of corporate loopholes.",We must take decisive action to increase the supply of truly affordable housing.,https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2019/08/edition-1.pdf,https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2019/08/edition-1.pdf
071d92d6d127c374a2f16124,race-8fc9beee4a94871c9105,housing,rent_control,Kshama Sawant,Zachary DeWolf,coded_divergence,different_mechanism,"That’s why we’re building a movement for citywide rent control, free of corporate loopholes.","We deserve leaders dedicated to preventing displacement with shallow rent subsidies, investing in transit and infrastructure improvements by completing bike lanes and sidewalks, ending gun violence by investing in community-based violence prevention programs, and tackling housing affordability.",https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2019/08/edition-1.pdf,https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2019/08/edition-1.pdf
e2d178bfcc17243558191f58,race-a4f6ebb856fb4c3cc6a2,healthcare,single_payer,Anthony Clark,Danny K. Davis,coded_divergence,different_mechanism,"Now is the moment to unite as working class people & realize that through medicare 4 all as a human right, while supporting women’s rights to choose, a green new deal, homes guarantee, a federal jobs guarantee, an end to war, a livable wage, being union strong, clear paths to citizenship while abolishing ICE, & addressing white supremacy, we can win this class war.",Healthcare must become a right for all people and not a privilege for the few.,https://news.wttw.com/elections/voters-guide/2020/candidates/congressional-districts/anthony-clark,https://davis.house.gov/media/press-releases/floor-statement-rep-danny-k-davis-during-healthcare-debate-march-24-2017
9cd11d93fee2abe4bc16ed67,race-a4f6ebb856fb4c3cc6a2,healthcare,public_health,Anthony Clark,Kina Collins,coded_divergence,different_mechanism,Gun violence must be recognized as a public health issue.,"Instead I am running a campaign that champions and advances improved and expanded medicare for all, tuition free public college, and fighting for a future free of gun violence.",https://web.archive.org/web/20200302070858id_/https://www.voteanthonyclark.com/gun-control-assault-weapons-ban,https://news.wttw.com/elections/voters-guide/2020/candidates/congressional-districts/kina-collins
073a9e165eb8e36749ec0ac0,race-a4f6ebb856fb4c3cc6a2,healthcare,single_payer,Anthony Clark,Kristine Schanbacher,coded_divergence,different_mechanism,"Now is the moment to unite as working class people & realize that through medicare 4 all as a human right, while supporting women’s rights to choose, a green new deal, homes guarantee, a federal jobs guarantee, an end to war, a livable wage, being union strong, clear paths to citizenship while abolishing ICE, & addressing white supremacy, we can win this class war.","An important way we can enhance the Affordable Care Act (“ACA”) is to add a public health insurance option, which was in the original 2010 ACA proposal, but it was dropped as part of a compromise to pass the bill.",https://news.wttw.com/elections/voters-guide/2020/candidates/congressional-districts/anthony-clark,https://news.wttw.com/elections/voters-guide/2020/candidates/congressional-districts/kristine-schanbacher
9f0e448f57df2b2f0961b0d7,race-d2aabb75a31f1e810737,housing,public_housing,Claire Valdez,Vichal Kumar,coded_divergence,different_mechanism,"We need to expand rent control, we need to fight for social and public housing and make sure that our housing is deeply and permanently affordable and insulated from the market forces in the real estate industry that have made it incredibly expensive to live there.","In Congress, I will fight to flip the priority list: federal dollars for transit before highway expansion, a massive expansion of Section 8 funding so that the federal housing voucher program actually meets demand instead of leaving working families on years-long waitlists, and tenant protections before developer subsidies.",https://nyc.streetsblog.org/2026/06/04/seventh-congressional-district-rep-nydia-velazquez-claire-valdez-antonio-reynoso-julie-won,https://nyc.streetsblog.org/2026/06/04/seventh-congressional-district-rep-nydia-velazquez-claire-valdez-antonio-reynoso-julie-won
5da936445dbf2b14584e9e4e,race-c6bb913e7ac75477d6b5,housing,homeownership,Cory DiLoreto,Elspeth Kate Koehle,coded_divergence,different_mechanism,"A more immediate benefit came from a respondent who said to use the funds on blighted homes. Acquire and rehabilitate them, get them back on the market and tax rolls.",I would like to work with my future colleagues to improve our rental unit inspection process in order to ensure safe housing for tenants.,https://www.goerie.com/story/news/local/2021/04/29/democrat-cory-diloreto-race-erie-city-council/7396698002/,https://www.goerie.com/story/news/local/2021/04/29/democrat-elspeth-koehle-race-erie-city-council/7392072002/
4c69a061bf543372275852cd,race-c6bb913e7ac75477d6b5,housing,tenant_rights,Elspeth Kate Koehle,Jasmine Flores,coded_divergence,different_mechanism,I would like to work with my future colleagues to improve our rental unit inspection process in order to ensure safe housing for tenants.,The city should look into a rent-to-own program to help community members become homeowners.,https://www.goerie.com/story/news/local/2021/04/29/democrat-elspeth-koehle-race-erie-city-council/7392072002/,https://www.goerie.com/story/news/local/2021/04/29/democrat-jasmine-flores-race-erie-city-council/7383364002/
be2f67d2d7afcf8a7ee280dc,race-455aa8fc8417a3519b85,climate_energy,green_new_deal,AMANDA MCILLMURRAY,ISAIAH THOMAS,coded_divergence,explicit_disagreement,I not only support a Green New Deal but will use my organizing skills to champion policies that recognize the climate crisis as just that: a crisis.,We must divest from these dangerous fossil fuels and reinvest in sustainable solutions.,https://drive.google.com/file/d/1z_tdTkkejcSJqwAV2XtZDurZxExDTKlE/view?usp=share_link,https://drive.google.com/file/d/1pQ_OqVwthBiQhJwWVR9TaezGEjdfmHHy/view?usp=share_link
6e14fdc6385588269d5e8f59,race-455aa8fc8417a3519b85,climate_energy,green_new_deal,AMANDA MCILLMURRAY,RUE LANDAU,coded_divergence,different_mechanism,I not only support a Green New Deal but will use my organizing skills to champion policies that recognize the climate crisis as just that: a crisis.,"I support the City’s current commitment to decarbonize by 2050, but as a member of Council I’d push for a more truncated timeline to achieve neutrality by 2035.",https://drive.google.com/file/d/1z_tdTkkejcSJqwAV2XtZDurZxExDTKlE/view?usp=share_link,https://rueforphilly.com/a-new-vision-for-philadelphia/
4446f5e2ab62d2c81d5ea830,race-2e4af1073bbd9c36634b,climate_energy,green_new_deal,Amanda McIllmurray,Isaiah Thomas,coded_divergence,explicit_disagreement,I not only support a Green New Deal but will use my organizing skills to champion policies that recognize the climate crisis as just that: a crisis.,We must divest from these dangerous fossil fuels and reinvest in sustainable solutions.,https://drive.google.com/file/d/1z_tdTkkejcSJqwAV2XtZDurZxExDTKlE/view?usp=share_link,https://drive.google.com/file/d/1pQ_OqVwthBiQhJwWVR9TaezGEjdfmHHy/view?usp=share_link
3c24f4f2dd5ef01e3fdbca59,race-2e4af1073bbd9c36634b,climate_energy,green_new_deal,Amanda McIllmurray,Rue Landau,coded_divergence,different_mechanism,I not only support a Green New Deal but will use my organizing skills to champion policies that recognize the climate crisis as just that: a crisis.,"I support the City’s current commitment to decarbonize by 2050, but as a member of Council I’d push for a more truncated timeline to achieve neutrality by 2035.",https://drive.google.com/file/d/1z_tdTkkejcSJqwAV2XtZDurZxExDTKlE/view?usp=share_link,https://rueforphilly.com/a-new-vision-for-philadelphia/
ef4fc568802654061b49e31e,race-455aa8fc8417a3519b85,housing,tenant_rights,AMANDA MCILLMURRAY,ISAIAH THOMAS,coded_divergence,different_mechanism,"In addition, we must protect the rights of renters, through universal right to counsel in eviction proceedings, ""just cause"" for eviction, and rent control.","Given this information, I believe that with a combination of land bank usage, leveraging pension funds to support rational development projects, utilization of the neighborhood preservation initiative, the Housing Trust Fund, and a more efficient zoning process, we can create affordable housing in neighborhoods across the city.",https://drive.google.com/file/d/1z_tdTkkejcSJqwAV2XtZDurZxExDTKlE/view?usp=share_link,https://dc47.org/wp-content/uploads/2023/04/IsaiahThomas-DC47Questionnaire-CityCouncilAtLarge-2023.pdf
da8d23d73941796fcd996372,race-455aa8fc8417a3519b85,housing,tenant_rights,AMANDA MCILLMURRAY,OGBONNA PAUL HAGINS,coded_divergence,different_mechanism,"In addition, we must protect the rights of renters, through universal right to counsel in eviction proceedings, ""just cause"" for eviction, and rent control.",There definitely is a housing crisis in Philadelphia because there is a wealth and economic crisis. Until we properly deal with the economic disparities there will be a housing crisis. There should be some type of temporary housing provided for our street citizens.,https://drive.google.com/file/d/1z_tdTkkejcSJqwAV2XtZDurZxExDTKlE/view?usp=share_link,https://drive.google.com/file/d/15lnnPfqETAXNujgr_RX0pFRRIConCwBf/view?usp=share_link
59ab3750de1a081aabfd0685,race-455aa8fc8417a3519b85,housing,tenant_rights,AMANDA MCILLMURRAY,RUE LANDAU,coded_divergence,different_mechanism,"In addition, we must protect the rights of renters, through universal right to counsel in eviction proceedings, ""just cause"" for eviction, and rent control.",Improve affordable housing opportunities and sustainably refurbish existing stock and use union labor to accomplish this.,https://drive.google.com/file/d/1z_tdTkkejcSJqwAV2XtZDurZxExDTKlE/view?usp=share_link,https://rueforphilly.com/a-new-vision-for-philadelphia/
b2bf8cb545299e1c5b33addb,race-2e4af1073bbd9c36634b,housing,tenant_rights,Amanda McIllmurray,Isaiah Thomas,coded_divergence,different_mechanism,"In addition, we must protect the rights of renters, through universal right to counsel in eviction proceedings, ""just cause"" for eviction, and rent control.","Given this information, I believe that with a combination of land bank usage, leveraging pension funds to support rational development projects, utilization of the neighborhood preservation initiative, the Housing Trust Fund, and a more efficient zoning process, we can create affordable housing in neighborhoods across the city.",https://drive.google.com/file/d/1z_tdTkkejcSJqwAV2XtZDurZxExDTKlE/view?usp=share_link,https://dc47.org/wp-content/uploads/2023/04/IsaiahThomas-DC47Questionnaire-CityCouncilAtLarge-2023.pdf
ec45c151548afabf28ef0e40,race-2e4af1073bbd9c36634b,housing,tenant_rights,Amanda McIllmurray,Ogbonna Paul Hagins,coded_divergence,different_mechanism,"In addition, we must protect the rights of renters, through universal right to counsel in eviction proceedings, ""just cause"" for eviction, and rent control.",There definitely is a housing crisis in Philadelphia because there is a wealth and economic crisis. Until we properly deal with the economic disparities there will be a housing crisis. There should be some type of temporary housing provided for our street citizens.,https://drive.google.com/file/d/1z_tdTkkejcSJqwAV2XtZDurZxExDTKlE/view?usp=share_link,https://drive.google.com/file/d/15lnnPfqETAXNujgr_RX0pFRRIConCwBf/view?usp=share_link
3b6d03ed9f93d81e4164ec4c,race-2e4af1073bbd9c36634b,housing,tenant_rights,Amanda McIllmurray,Rue Landau,coded_divergence,different_mechanism,"In addition, we must protect the rights of renters, through universal right to counsel in eviction proceedings, ""just cause"" for eviction, and rent control.",Improve affordable housing opportunities and sustainably refurbish existing stock and use union labor to accomplish this.,https://drive.google.com/file/d/1z_tdTkkejcSJqwAV2XtZDurZxExDTKlE/view?usp=share_link,https://rueforphilly.com/a-new-vision-for-philadelphia/
a089c0723509c7b5edb2413a,race-455aa8fc8417a3519b85,labor,wages,AMANDA MCILLMURRAY,ISAIAH THOMAS,coded_divergence,different_mechanism,"Also, I would increase the minimum wage to a living wage ($15 is not enough), increase overtime eligibility and threshold number of hours for more workers.",I believe in workers' right to unionize in the City.,https://drive.google.com/file/d/1z_tdTkkejcSJqwAV2XtZDurZxExDTKlE/view?usp=share_link,https://drive.google.com/file/d/1pQ_OqVwthBiQhJwWVR9TaezGEjdfmHHy/view?usp=share_link
42f3fc5d1dbc0b7051280a1c,race-2e4af1073bbd9c36634b,labor,wages,Amanda McIllmurray,Isaiah Thomas,coded_divergence,different_mechanism,"Also, I would increase the minimum wage to a living wage ($15 is not enough), increase overtime eligibility and threshold number of hours for more workers.",I believe in workers' right to unionize in the City.,https://drive.google.com/file/d/1z_tdTkkejcSJqwAV2XtZDurZxExDTKlE/view?usp=share_link,https://drive.google.com/file/d/1pQ_OqVwthBiQhJwWVR9TaezGEjdfmHHy/view?usp=share_link
b82bc6432b4102ace3e5db17,race-472337bed396b2b11f58,housing,rent_control,Aaron Neumann,Sonia Neculescu,coded_divergence,different_mechanism,Repealing the State Prohibition on Rent Control – MN Statue 477.9996 prohibits local governments from enacting their own forms of rental control.,"I will fight for rent control and a renter’s Bill of Rights, which includes just-cause eviction protection, a cap on security deposits, the right to organize, and an inclusive screening criteria mandate.",https://wedgelive.com/aaron-neumann-mn-house-60a/,https://wedgelive.com/sonia-neculescu-mn-house-60a/
cd4570b08f57fb7067859e08,race-472337bed396b2b11f58,housing,public_housing,Mohamed Issa Barre,Sonia Neculescu,coded_divergence,different_mechanism,Housing for all – it is my first task since having a healthy community means giving a roof for families and children.,"I will fight for rent control and a renter’s Bill of Rights, which includes just-cause eviction protection, a cap on security deposits, the right to organize, and an inclusive screening criteria mandate.",https://wedgelive.com/mohamed-issa-barre-mn-house-60a/,https://wedgelive.com/sonia-neculescu-mn-house-60a/
4d80ac7bbeea1fe2ec906bd7,race-472337bed396b2b11f58,housing,rent_control,Saciido Shaie,Sonia Neculescu,coded_divergence,different_mechanism,"I will work with the City of Minneapolis to implement rent stabilization, and leverage state money and resources to support them in doing so.","I will fight for rent control and a renter’s Bill of Rights, which includes just-cause eviction protection, a cap on security deposits, the right to organize, and an inclusive screening criteria mandate.",https://wedgelive.com/saciido-shaie-mn-house-60a/,https://wedgelive.com/sonia-neculescu-mn-house-60a/
280e818d8781aa3cd3aaa170,race-472337bed396b2b11f58,housing,tenant_rights,Sonia Neculescu,Susan Whitaker,coded_divergence,different_mechanism,"I will fight for rent control and a renter’s Bill of Rights, which includes just-cause eviction protection, a cap on security deposits, the right to organize, and an inclusive screening criteria mandate.","Furthermore, I would explore funding options for an increase in subsidized social housing for people with special needs.",https://wedgelive.com/sonia-neculescu-mn-house-60a/,https://wedgelive.com/susan-whitaker-mn-house-60a/
ffb0ffd142045c95bc2d4c19,race-472337bed396b2b11f58,housing,tenant_rights,Sonia Neculescu,Zachary Wefel,coded_divergence,different_mechanism,"I will fight for rent control and a renter’s Bill of Rights, which includes just-cause eviction protection, a cap on security deposits, the right to organize, and an inclusive screening criteria mandate.",Passing a state-wide zoning preemption bill that legalizes multifamily housing throughout the state.,https://wedgelive.com/sonia-neculescu-mn-house-60a/,https://wedgelive.com/zachary-wefel-mn-house-60a/
d69259c542a7bc2fecfb02cc,race-48b209f7fa641f4b280d,education,childcare,David Crowley,Francesca Hong,coded_divergence,different_mechanism,"Crowley’s plan includes universal early childhood education, new investments in public schools, and closing the special education reimbursement gap.","We owe it to our future to resurrect our best-in-class primary education system — a project that begins with fully funding our public schools, public universities, and tech colleges.",https://www.crowleyforwi.com/Plan,https://francescahong.com
