bundle_id,race_id,election_date,candidate_name,role,question_id,topic,question,original_question,complete_answer,answer_sha256,question_locator,answer_locator,answer_paragraph_count,question_scope,pairing_basis,corpus_exclusion_reason,review_caveat,excluded_publisher_paragraphs,source_id,metadata_document_id,source_url,final_url,source_raw_path,source_sha256,publication_date,publication_month,source_updated_date,available_by_date,archive_capture_date,timing_status,source_notes,review_method,record_type
va-braddock-2019,race-686ed0f1771e83016f0c,2019-06-11,James Robert Walkinshaw,opponent,q5,transportation_priorities,What are the top three transportation priorities you have for your district? Tell us why and the revenue source (including any new revenue sources you’d champion).,What are the top three transportation priorities you have for your district? Tell us why and the revenue source (including any new revenue sources you’d champion).,"James Walkinshaw: 1. Invest in VRE capital improvements to go from the current 19,000 passenger trips per day to 25,000 passenger trips per day in the relative short term. VRE is funded by a mix of federal, state, and local funds. Given the arrival of Amazon HQ2 near the Crystal City VRE station, I will advocate for increased state funding to accommodate the new VRE riders it will bring.

2. Fund the Braddock Road Improvement project to improve traffic flow without widening and add pedestrian/bike paths with pedestrian overpasses at key locations. The total project cost is expected to by nearly $70 million. This project will require state funds, likely through a combination of NVTA funding and VDOT Smartscale funding.

3. Make progress on a transit option in the median of I-66 from Vienna Metro to Fairfax Center and beyond. Funding sources would be a combination of local, state, and federal money.",8a1bb410b5d0bda6a9d7f0b9f941116b450978e9a379be1ad8ed43c889cdbe34,paragraph 66,paragraphs 67-69,3,policy_or_campaign,same_published_question,,,,frontier2-va19-braddock,77035b6c5b30bc6bbe1303e7-answers-65eb318ea787-48475545b6e6,https://ggwash.org/view/72114/whos-best-on-housing-and-transportation-in-fairfaxs-braddock-district,https://ggwash.org/view/72114/whos-best-on-housing-and-transportation-in-fairfaxs-braddock-district,data/raw/policy_frontier_batch_2/frontier2-va19-braddock/65eb318ea7877ccc6764dff04c6a3dfaa081579a8ab7005478a0e6e32439b684.html,65eb318ea7877ccc6764dff04c6a3dfaa081579a8ab7005478a0e6e32439b684,2019-05-21,,,,,pre_primary_supported,"Original candidate responses or direct quotations, read in context. Retained publisher dates precede the primary. Reporter summaries, allegations and claimed policy effects are not independently verified or substituted for the candidate's own words.",assistant_source_review_not_independent_human_gold,complete_candidate_answer_not_independent_stance_gold
va-braddock-2019,race-686ed0f1771e83016f0c,2019-06-11,James Robert Walkinshaw,opponent,q6,transportation_safety,"Fairfax County is one of the few area jurisdictions that has not adopted Vision Zero. Given the high number of people who die or are seriously injured while moving around in Fairfax, what would you advocate to ensure safety for everyone even though Fairfax DOT has to work with VDOT to make changes in Fairfax’s transportation network?","Fairfax County is one of the few area jurisdictions that has not adopted Vision Zero. Given the high number of people who die or are seriously injured while moving around in Fairfax, what would you advocate to ensure safety for everyone even though Fairfax DOT has to work with VDOT to make changes in Fairfax’s transportation network?","James Walkinshaw: In January of this year, 93-year old Pericles Apostolou was killed by a hit-and-run driver on Route 50 in Falls Church. This kind of tragedy should be unacceptable in Fairfax County. A goal of eliminating all traffic deaths and serious injuries should be seen as part of our One Fairfax policy. As walking is the most accessible form of transportation and low-income communities and communities of color are more likely to be the victims of pedestrian fatalities, we need to meet this issue with urgency.

In Fairfax, and other counties in Northern Virginia, we would need to partner with VDOT to adopt a Vision Zero goal or Vision Zero principles. But we can and must immediately begin to incorporate Vision Zero design and engineering standards into our Fairfax County Department of Transportation planning processes.",33ef225995412a851560964df794a3ef96b3554690abc888107a4f86e9487b19,paragraph 74,paragraphs 75-76,2,policy_or_campaign,same_published_question,,,,frontier2-va19-braddock,77035b6c5b30bc6bbe1303e7-answers-65eb318ea787-48475545b6e6,https://ggwash.org/view/72114/whos-best-on-housing-and-transportation-in-fairfaxs-braddock-district,https://ggwash.org/view/72114/whos-best-on-housing-and-transportation-in-fairfaxs-braddock-district,data/raw/policy_frontier_batch_2/frontier2-va19-braddock/65eb318ea7877ccc6764dff04c6a3dfaa081579a8ab7005478a0e6e32439b684.html,65eb318ea7877ccc6764dff04c6a3dfaa081579a8ab7005478a0e6e32439b684,2019-05-21,,,,,pre_primary_supported,"Original candidate responses or direct quotations, read in context. Retained publisher dates precede the primary. Reporter summaries, allegations and claimed policy effects are not independently verified or substituted for the candidate's own words.",assistant_source_review_not_independent_human_gold,complete_candidate_answer_not_independent_stance_gold
co-larimer3-2020,race-43e72676de9c6085ee97,2020-06-30,Jody Shadduck-McNally,endorsed,q1,personal_background_not_policy,"Can you please provide a brief history of your background, i.e. career/occupation, family, history in Colorado/Larimer County, etc., just some basic get-to-know-you information for our readers.","1. Can you please provide a brief history of your background, i.e. career/occupation, family, history in Colorado/Larimer County, etc., just some basic get-to-know-you information for our readers.","I was born and raised in Northern Colorado. My mother was born in a small farmhouse in Larimer County just east of Berthoud. I have lived in Larimer County for 20 years with my family.

My husband and I have been happily married for 26 years and we have three children. One son is in graduate school at CSU and one son is in graduate school at CU Boulder. We live on a small property in unincorporated Larimer County southwest of Loveland. We have backyard chickens, beehives, and have a small business and small farm. I have worked in exercise science as a specialist in collaboration with outpatient/inpatient clinics and hospitals. I also have volunteered as an EMT and CPR instructor in the early 1990’s here in Larimer County. My husband has worked in the emergency medicine field for over 30 years; most of it here in Larimer County. I have been a part time caregiver for my grandparents and parents until my father’s death last year. In the past decade I have started two nonprofits in Larimer County that are thriving. I have been serving multiple Thompson School District task forces, the Master Plan Committee, and the District Accountability Committee and other committees for the past 19 years.

Currently I serve on the Larimer County Office on Aging Advisory Council, Loveland Human Services Commission, and many other committees. My hobbies include hiking (over 100 miles in Rocky Mountain National Park every year), baking, gardening, service work, and raising my chickens and bees.

In 2018, I was one of the lead team members who helped pass the Larimer County Mental Health Initiative, thanks to the support of the Larimer voters. I traveled all around Larimer County (including Berthoud three times), putting over 1,500 miles on my car and gave over 60 presentations.",58db70c87d074a1a0a85009ee4439a58380aa332c228dce70fd8d2a5fe3a7444,paragraph 53,paragraphs 54-57,4,nonpolicy_context,same_published_question,nonpolicy_question,,,frontier2-co20-shadduck,,https://berthoudsurveyor.com/larimer-county-commissioner-candidate-profile-jody-shadduck-mcnally-democrat-larimer-county-commissioner-district-3,https://berthoudsurveyor.com/larimer-county-commissioner-candidate-profile-jody-shadduck-mcnally-democrat-larimer-county-commissioner-district-3/,data/raw/policy_frontier_batch_2/frontier2-co20-shadduck/4c8953b7075620e7ee0f7f38bb6c0dc6f79f675a36874b7560b357704eebfd5d.html,4c8953b7075620e7ee0f7f38bb6c0dc6f79f675a36874b7560b357704eebfd5d,2020-06-22,,2020-06-22,,,pre_primary_supported,"Original candidate responses or direct quotations, read in context. Retained publisher dates precede the primary. Reporter summaries, allegations and claimed policy effects are not independently verified or substituted for the candidate's own words.",assistant_source_review_not_independent_human_gold,complete_candidate_answer_not_independent_stance_gold
co-larimer3-2020,race-43e72676de9c6085ee97,2020-06-30,Jody Shadduck-McNally,endorsed,q2,reason_for_running,What prompted you to run for Larimer County Commissioner District 3?,2. What prompted you to run for Larimer County Commissioner District 3?,"During the past twenty years of service work in Larimer County, I became aware of the importance of how the Office of County Commissioner impacted our daily lives.

During my time as a caregiver for my parents, I became more aware of some of the resources for aging adults and caregivers through the Office on Aging which deepen my interest in County Government. I have spent the past four years attending many Commissioner meetings, comprehensive planning meetings, boards and commission meetings, and the behavioral health initiative meetings to learn and prepare to run for Larimer County Commissioner. The more I learned about the areas that Commissioners impacted, the more my passion grew to serve my community and give back in this capacity.",579743c310e7820e5d25019e51540437a1058da4042b2254059e5438c87f859e,paragraph 58,paragraphs 59-60,2,policy_or_campaign,same_published_question,,,,frontier2-co20-shadduck,991bbcee3616594c0d60b477-answers-4c8953b70756-7ded145dc3d4,https://berthoudsurveyor.com/larimer-county-commissioner-candidate-profile-jody-shadduck-mcnally-democrat-larimer-county-commissioner-district-3,https://berthoudsurveyor.com/larimer-county-commissioner-candidate-profile-jody-shadduck-mcnally-democrat-larimer-county-commissioner-district-3/,data/raw/policy_frontier_batch_2/frontier2-co20-shadduck/4c8953b7075620e7ee0f7f38bb6c0dc6f79f675a36874b7560b357704eebfd5d.html,4c8953b7075620e7ee0f7f38bb6c0dc6f79f675a36874b7560b357704eebfd5d,2020-06-22,,2020-06-22,,,pre_primary_supported,"Original candidate responses or direct quotations, read in context. Retained publisher dates precede the primary. Reporter summaries, allegations and claimed policy effects are not independently verified or substituted for the candidate's own words.",assistant_source_review_not_independent_human_gold,complete_candidate_answer_not_independent_stance_gold
co-larimer3-2020,race-43e72676de9c6085ee97,2020-06-30,Jody Shadduck-McNally,endorsed,q3,governing_philosophy,Can you please provide a brief outline of your political/ideological philosophy?,3. Can you please provide a brief outline of your political/ideological philosophy?,"My political philosophy comes from a volunteer service heart. Elected officials have a responsibility to make sure that all voices are heard so that we can find solutions that work for everyone. I’m committed to constituent outreach, hearing concerns, and working together to solve problems.

We also need to work regionally as well. Larimer County can only advance by working collaboratively on larger problems, including transportation, economic development, behavioral health and environmental protections.",b8e41c1ed91443f0e0e0c3d6bb168d62bbcb7e75713d9c9bdeae2502f1838600,paragraph 61,paragraphs 62-63,2,policy_or_campaign,same_published_question,,,,frontier2-co20-shadduck,991bbcee3616594c0d60b477-answers-4c8953b70756-7ded145dc3d4,https://berthoudsurveyor.com/larimer-county-commissioner-candidate-profile-jody-shadduck-mcnally-democrat-larimer-county-commissioner-district-3,https://berthoudsurveyor.com/larimer-county-commissioner-candidate-profile-jody-shadduck-mcnally-democrat-larimer-county-commissioner-district-3/,data/raw/policy_frontier_batch_2/frontier2-co20-shadduck/4c8953b7075620e7ee0f7f38bb6c0dc6f79f675a36874b7560b357704eebfd5d.html,4c8953b7075620e7ee0f7f38bb6c0dc6f79f675a36874b7560b357704eebfd5d,2020-06-22,,2020-06-22,,,pre_primary_supported,"Original candidate responses or direct quotations, read in context. Retained publisher dates precede the primary. Reporter summaries, allegations and claimed policy effects are not independently verified or substituted for the candidate's own words.",assistant_source_review_not_independent_human_gold,complete_candidate_answer_not_independent_stance_gold
co-larimer3-2020,race-43e72676de9c6085ee97,2020-06-30,Jody Shadduck-McNally,endorsed,q4,campaign_priorities,What are the major issue(s) on which you want to focus your campaign and potential service as Larimer County Commissioner District 3?,4. What are the major issue(s) on which you want to focus your campaign and potential service as Larimer County Commissioner District 3?,"From day one, I’ll be focused on recovery & resiliency for ALL of Larimer County in the midst of the COVID-19 pandemic and subsequent economic crisis, including small businesses, families, and services. As we work through these unprecedented times, we cannot lose sight of the long-term challenges our County faces – specifically:

Clean Air & Clean Water, Environmental Stewardship- our natural resources are a valuable economic asset – bringing in millions of dollars a year through tourism. As our population grows, we’re going to need careful planning so that future generations can continue to enjoy our beautiful vistas, trails, and parks.

Affordable & Attainable Housing- More and more individuals and families are struggling to pay for housing. This isn’t just a moral issue – it’s an economic issue as well. Businesses are feeling the pinch as talent was hard to find and attract, and employees have to drive further and further to get to work.

Sustainable Growth- Larimer County’s population will continue to grow as more people move to our beautiful area. Now is the time to plan for smart growth while deciding together where we want to be as a county in 50 years. This will require collaborative and creative leadership in order to guide development while preserving and protecting our quality of life.

Transportation- We’ve all noticed increased traffic congestion. We need to continue the progress on I-25 lane expansion and Hwy 34 repair work through the Big Thompson Canyon, and work to ensure that people can get to work and school on time. As the population of Larimer County continues to expand, and transportation needs diversify, it is clear that we can’t just pave our way out of congestion and accidents.",75b584838f197e6cf943b652df7358499eb318c3bf5c7c6c023cbdc2fdf985ba,paragraph 64,paragraphs 65-69,5,policy_or_campaign,same_published_question,,,,frontier2-co20-shadduck,991bbcee3616594c0d60b477-answers-4c8953b70756-7ded145dc3d4,https://berthoudsurveyor.com/larimer-county-commissioner-candidate-profile-jody-shadduck-mcnally-democrat-larimer-county-commissioner-district-3,https://berthoudsurveyor.com/larimer-county-commissioner-candidate-profile-jody-shadduck-mcnally-democrat-larimer-county-commissioner-district-3/,data/raw/policy_frontier_batch_2/frontier2-co20-shadduck/4c8953b7075620e7ee0f7f38bb6c0dc6f79f675a36874b7560b357704eebfd5d.html,4c8953b7075620e7ee0f7f38bb6c0dc6f79f675a36874b7560b357704eebfd5d,2020-06-22,,2020-06-22,,,pre_primary_supported,"Original candidate responses or direct quotations, read in context. Retained publisher dates precede the primary. Reporter summaries, allegations and claimed policy effects are not independently verified or substituted for the candidate's own words.",assistant_source_review_not_independent_human_gold,complete_candidate_answer_not_independent_stance_gold
co-larimer3-2020,race-43e72676de9c6085ee97,2020-06-30,Myles G. Baker,opponent,q1,personal_background_not_policy,"Can you please provide a brief history of your background, i.e. career/occupation, family, history in Colorado/Larimer County, etc., just some basic get-to-know-you information for our readers.","1. Can you please provide a brief history of your background, i.e. career/occupation, family, history in Colorado/Larimer County, etc., just some basic get-to-know-you information for our readers.","I served 8 years (2012 – 2020) on the Windsor Town Board including 4 (2014 – 2018) as Mayor Pro-Tem. I have also served as liaison to numerous boards and commissions (Water & Sewer Board, Parks Recreation & Culture, Tree Board, Historic Preservation). I was a 2019 graduate of the Water Literate Leaders course sponsored by CSU & The Community Foundation. In addition, I have spent over 20 years as a budget analyst for a travel logistics company.

I am married to a wonderful wife, Shareen. We have two teenage boys. Logan (15 ½) is in high school and Landon (13) is in middle school. We made Larimer County our home 14 years ago and have established roots in the community.",6e2d5987c5c968a84f3d792b2560c31abc35dce2adb1bc3e6d84be83b4125966,paragraph 53,paragraphs 54-55,2,nonpolicy_context,same_published_question,nonpolicy_question,,,frontier2-co20-baker,,https://berthoudsurveyor.com/larimer-county-commissioner-candidate-profile-myles-baker-democrat-larimer-county-commissioner-district-3,https://berthoudsurveyor.com/larimer-county-commissioner-candidate-profile-myles-baker-democrat-larimer-county-commissioner-district-3/,data/raw/policy_frontier_batch_2/frontier2-co20-baker/c45dce4b1ac0a91b4e075275a231f3653b9899de753a8e64b5ce8e03be34012f.html,c45dce4b1ac0a91b4e075275a231f3653b9899de753a8e64b5ce8e03be34012f,2020-06-19,,2020-06-19,,,pre_primary_supported,"Original candidate responses or direct quotations, read in context. Retained publisher dates precede the primary. Reporter summaries, allegations and claimed policy effects are not independently verified or substituted for the candidate's own words.",assistant_source_review_not_independent_human_gold,complete_candidate_answer_not_independent_stance_gold
co-larimer3-2020,race-43e72676de9c6085ee97,2020-06-30,Myles G. Baker,opponent,q2,reason_for_running,What prompted you to run for Larimer County Commissioner District 3?,2. What prompted you to run for Larimer County Commissioner District 3?,"I love the area we live in and I believe in serving and trying to make a difference in the community. I have done this in Windsor and believe I have the experience, commitment, and passion needed to start working as your Larimer County Commissioner from day one.",0ca2bb340f12e9d003bf69dc61c27eaac456bac3eb0a92065e52c57c99106bab,paragraph 56,paragraphs 57-57,1,policy_or_campaign,same_published_question,,,,frontier2-co20-baker,86ab574b9f889f07cba1b257-answers-c45dce4b1ac0-956aa18b9a90,https://berthoudsurveyor.com/larimer-county-commissioner-candidate-profile-myles-baker-democrat-larimer-county-commissioner-district-3,https://berthoudsurveyor.com/larimer-county-commissioner-candidate-profile-myles-baker-democrat-larimer-county-commissioner-district-3/,data/raw/policy_frontier_batch_2/frontier2-co20-baker/c45dce4b1ac0a91b4e075275a231f3653b9899de753a8e64b5ce8e03be34012f.html,c45dce4b1ac0a91b4e075275a231f3653b9899de753a8e64b5ce8e03be34012f,2020-06-19,,2020-06-19,,,pre_primary_supported,"Original candidate responses or direct quotations, read in context. Retained publisher dates precede the primary. Reporter summaries, allegations and claimed policy effects are not independently verified or substituted for the candidate's own words.",assistant_source_review_not_independent_human_gold,complete_candidate_answer_not_independent_stance_gold
co-larimer3-2020,race-43e72676de9c6085ee97,2020-06-30,Myles G. Baker,opponent,q3,governing_philosophy,Can you please provide a brief outline of your political/ideological philosophy?,3. Can you please provide a brief outline of your political/ideological philosophy?,"I believe local politics is about serving the community and not about bringing ideology into the equation. It is about solving problems and getting things done. I think I bring an important perspective to the position. I understand the small-town perspective and how it works within the larger county. In addition, having teenagers in school brings a unique view as well. I believe in fiscal responsibility and not spending more than you have.",be3e732ac5ab3606eba42342a90ec7a8814ef9515eba025a8605d2d9c0371791,paragraph 58,paragraphs 59-59,1,policy_or_campaign,same_published_question,,,,frontier2-co20-baker,86ab574b9f889f07cba1b257-answers-c45dce4b1ac0-956aa18b9a90,https://berthoudsurveyor.com/larimer-county-commissioner-candidate-profile-myles-baker-democrat-larimer-county-commissioner-district-3,https://berthoudsurveyor.com/larimer-county-commissioner-candidate-profile-myles-baker-democrat-larimer-county-commissioner-district-3/,data/raw/policy_frontier_batch_2/frontier2-co20-baker/c45dce4b1ac0a91b4e075275a231f3653b9899de753a8e64b5ce8e03be34012f.html,c45dce4b1ac0a91b4e075275a231f3653b9899de753a8e64b5ce8e03be34012f,2020-06-19,,2020-06-19,,,pre_primary_supported,"Original candidate responses or direct quotations, read in context. Retained publisher dates precede the primary. Reporter summaries, allegations and claimed policy effects are not independently verified or substituted for the candidate's own words.",assistant_source_review_not_independent_human_gold,complete_candidate_answer_not_independent_stance_gold
co-larimer3-2020,race-43e72676de9c6085ee97,2020-06-30,Myles G. Baker,opponent,q4,campaign_priorities,What are the major issue(s) on which you want to focus your campaign and potential service as Larimer County Commissioner District 3?,4. What are the major issue(s) on which you want to focus your campaign and potential service as Larimer County Commissioner District 3?,"Prior to Covid-19, my priorities were affordable housing, transportation & transit and water. I think these are still extremely important. However, we must be able to pivot and the two most imminent issues are Covid-19 and police reform / use of force. As we work on these, we can’t lose sight of housing, transit, & water.

1) Affordable Housing – Affordable housing is a regional problem and I would like to see the county do more to help cities and towns with affordable housing developments. My proposal is to take 1% ($1.4m) of the property taxes the county keeps and create a grant fund. This fund would be available to municipalities to apply for to get reimbursed on development fees they waive for affordable housing developments. This would spread the cost throughout the county and encourage communities beyond Loveland and Fort Collins to partner on affordable housing. This would not solve the problem but would be a piece of the puzzle that we could implement immediately as we discuss larger solutions.

2) Transportation & Transit – Much like housing, transit is a regional issue and we can’t rely on Fort Collins and Loveland to solve it. I would like the county to create partnerships with other cities to expand the reach of buses. For the most part, they currently operate in silos. I think the county can assist with the capital purchases and let cities partner on the cost of operations. In Windsor, we partnered with Fort Collins and Greeley on the Poudre Express bus line. We need more partnerships like this to expand the reach of bus service.

3) Water – Water is a complicated issue and we currently have many groups competing for the rights to a limited water supply, which only drives up the cost. We need to work collectively. The county should convene a “water summit” with all stakeholders including cities, water providers, environmentalists, agriculture, developers, and ditch companies. There are many varying interests and we can only solve this by working collectively.",dbca93967f852ed8e6625b46c69fc91d744833d8cfed220d6d841d82f5ef4c14,paragraph 60,paragraphs 61-64,4,policy_or_campaign,same_published_question,,,,frontier2-co20-baker,86ab574b9f889f07cba1b257-answers-c45dce4b1ac0-956aa18b9a90,https://berthoudsurveyor.com/larimer-county-commissioner-candidate-profile-myles-baker-democrat-larimer-county-commissioner-district-3,https://berthoudsurveyor.com/larimer-county-commissioner-candidate-profile-myles-baker-democrat-larimer-county-commissioner-district-3/,data/raw/policy_frontier_batch_2/frontier2-co20-baker/c45dce4b1ac0a91b4e075275a231f3653b9899de753a8e64b5ce8e03be34012f.html,c45dce4b1ac0a91b4e075275a231f3653b9899de753a8e64b5ce8e03be34012f,2020-06-19,,2020-06-19,,,pre_primary_supported,"Original candidate responses or direct quotations, read in context. Retained publisher dates precede the primary. Reporter summaries, allegations and claimed policy effects are not independently verified or substituted for the candidate's own words.",assistant_source_review_not_independent_human_gold,complete_candidate_answer_not_independent_stance_gold
ky-louisville10-2020,race-545d24c0467c329fe6e1,2020-06-23,Ryan Fenwick,endorsed,q1,pandemic_response,"What are your ideas for helping residents in your district weather the continued challenges posed by coronavirus, both in terms of health and finances?","What are your ideas for helping residents in your district weather the continued challenges posed by coronavirus, both in terms of health and finances?","Fenwick: “We will have to meet this unprecedented challenge with flexibility and adaptability. For example, in D10, our thriving businesses along Goss Ave should be allowed to work with planning and zoning administrators to find reasonable waivers to impediments to serve customers, such as allowing conversion of private parking, use of sidewalk easement space, and even, where convenient, modification of traffic patterns. City-wide recovery will likely come in the form of large federal grants to be administered at the city level. We must ensure we don’t retrod worn out strategies for attracting the creative class and tourists and creating low-wage jobs. We must be transparent and diligent in our efforts to rebuild our local small businesses and assist the many residents who were financially impacted. To protect health we need to listen to workers and their unions to make sure they are healthy at their jobs and have adequate protections. City-wide, we have to listen to health experts and continue to take precautions adapted to the best available science to prevent loss of life and hospital strain.”",823bd0d90ba1c467e7a343f347970a32bb09f7d54451e141de646f9572003f4c,paragraph 260,paragraphs 264-264,1,policy_or_campaign,same_published_question,,,,ky20-council10-questionnaire,,https://www.lpm.org/news/2020-06-17/kentucky-primary-2020-louisville-metro-council-district-10,https://www.lpm.org/news/2020-06-17/kentucky-primary-2020-louisville-metro-council-district-10,data/raw/policy_kentucky_2020/ky20-council10-questionnaire/6599921dbf9218f75f14791daaec1e2decef9191f9e499fa7719264226c48d6d.html,6599921dbf9218f75f14791daaec1e2decef9191f9e499fa7719264226c48d6d,2020-06-17,,2024-03-05,,,pre_primary_time_unverified,"WFPL/LPM explicitly identifies these as both candidates' questionnaire answers. Original publication is June17,2020, but the retained article's same-page JSON-LD records a March5,2024 modification. The current version remains timing-qualified. Candidate statistics and claims about laws or effectiveness are not independently adopted.",assistant_source_review_not_independent_human_gold,complete_candidate_answer_not_independent_stance_gold
ky-louisville10-2020,race-545d24c0467c329fe6e1,2020-06-23,Ryan Fenwick,endorsed,q2,police_reform,"What, if any, reforms to the budget and policies of the Louisville Metro Police Department would you advocate for as a Metro Council member?","What, if any, reforms to the budget and policies of the Louisville Metro Police Department would you advocate for as a Metro Council member?","Fenwick: “Our budget for policing and incarcerating in Louisville is half of our yearly spending. It is immoral and unsustainable to spend so much on policing when the mounting evidence shows investment in alleviation of root causes, such as drug addiction, mental health, domestic violence intervention, peer-led violence interruption, at the city level is likely a more effective and more humane remedy. Each year in Louisville, more money is poured into the police force, and each year crime increases. The policing we are receiving is far beyond the scope of the reasonable, peaceable demands I hear from my constituents, who largely want to stop seeing petty crime, need the party next door to quiet down, or want something to be done about traffic. I want us to have a community conversation about how we are implementing hot-spot policing and strongly believe that dialogue will result in the elimination of the practice. I support a powerful civilian review board for police conduct with authority to subpoena, investigate, and discipline when officer conduct is out of step with community expectations.”",d6b0fe387f292d84c49708b43a57a21fb096e4efdd18369d6ad51b5f9fe01a18,paragraph 265,paragraphs 266-266,1,policy_or_campaign,same_published_question,,,,ky20-council10-questionnaire,,https://www.lpm.org/news/2020-06-17/kentucky-primary-2020-louisville-metro-council-district-10,https://www.lpm.org/news/2020-06-17/kentucky-primary-2020-louisville-metro-council-district-10,data/raw/policy_kentucky_2020/ky20-council10-questionnaire/6599921dbf9218f75f14791daaec1e2decef9191f9e499fa7719264226c48d6d.html,6599921dbf9218f75f14791daaec1e2decef9191f9e499fa7719264226c48d6d,2020-06-17,,2024-03-05,,,pre_primary_time_unverified,"WFPL/LPM explicitly identifies these as both candidates' questionnaire answers. Original publication is June17,2020, but the retained article's same-page JSON-LD records a March5,2024 modification. The current version remains timing-qualified. Candidate statistics and claims about laws or effectiveness are not independently adopted.",assistant_source_review_not_independent_human_gold,complete_candidate_answer_not_independent_stance_gold
ky-louisville10-2020,race-545d24c0467c329fe6e1,2020-06-23,Ryan Fenwick,endorsed,q3,district_priorities,"In your opinion, what is the number one issue facing your district and how do you plan to address it?","In your opinion, what is the number one issue facing your district and how do you plan to address it?","Fenwick: “I believe the number one District 10 challenge is a need to plan and implement investments to take our neighborhoods to the next level without driving out our long-term residents. Some of our finest neighborhoods are simply neglected. Camp Taylor, Bashford Manor, Buechel, and West Buechel all have problems related to speeding on roads that should be residential. Approaches implemented in the Highlands, such as streetscaping with trees and active dialogue about how to keep people’s kids safe are not making their way to much of our district, and even in Paristown, Germantown, and Schnitzelburg we see important streets like Ellison left without modern, safer traffic configurations, and sidewalks left unmaintantained in a condition that doesn’t meet city standards. Outside the Watterson, in all but Watterson Park, a Tree City USA, there are major opportunities for a tree planting initiative to reduce the urban heat island effect, increase property values, and generally increase resident well-being. Where plans are created through extensive community engagement, such as Move Louisville which called for a Premium Preston Street Transit Corridor, designed to encourage infill development, the plans should be implemented rather than calling on the community to come together again and rewrite the plan. I will address this issue by making sure there is close and respectful cooperation between my office, residents, their neighborhood associations, and planning administration. I will treat my office like the full time job it is and make sure I am available to ensure our district’s priorities are given proper weight at the city level.”",cd42f6f957e86f843d581f1bc8012392ffac35a0fe0e10a32438fbe336973bb1,paragraph 272,paragraphs 276-276,1,policy_or_campaign,same_published_question,,,,ky20-council10-questionnaire,,https://www.lpm.org/news/2020-06-17/kentucky-primary-2020-louisville-metro-council-district-10,https://www.lpm.org/news/2020-06-17/kentucky-primary-2020-louisville-metro-council-district-10,data/raw/policy_kentucky_2020/ky20-council10-questionnaire/6599921dbf9218f75f14791daaec1e2decef9191f9e499fa7719264226c48d6d.html,6599921dbf9218f75f14791daaec1e2decef9191f9e499fa7719264226c48d6d,2020-06-17,,2024-03-05,,,pre_primary_time_unverified,"WFPL/LPM explicitly identifies these as both candidates' questionnaire answers. Original publication is June17,2020, but the retained article's same-page JSON-LD records a March5,2024 modification. The current version remains timing-qualified. Candidate statistics and claims about laws or effectiveness are not independently adopted.",assistant_source_review_not_independent_human_gold,complete_candidate_answer_not_independent_stance_gold
ky-louisville10-2020,race-545d24c0467c329fe6e1,2020-06-23,Pat Mulvihill,opponent,q1,pandemic_response,"What are your ideas for helping residents in your district weather the continued challenges posed by coronavirus, both in terms of health and finances?","What are your ideas for helping residents in your district weather the continued challenges posed by coronavirus, both in terms of health and finances?","Mulvihill: “I believe we are still in the triage stage of response to the pandemic and I want to be sure residents of District 10 and the larger community have access to testing and treatment. We are fortunate in District 10 to have the finest medical care available at Norton Audubon Hospital, a 432-bed acute care facility that is well equipped to respond to the pandemic. Residents can make an appointment and get tested for COVID-19 at the former Walmart in the Shoppes of Audubon adjacent to the hospital. A resident does not have to exhibit symptoms to get tested. No copayments apply. Insurance is not required. If someone is uninsured, they can still be tested, and no charge will be assessed by Norton to such resident.

“For our residents to recover economically, it’s important for the federal government to allow local governments the flexibility to use CARES money for loss revenues. Clearly, Metro Louisville experienced a significant drop in funding due to reduced income tax revenue from closure of businesses and employee layoffs.

“We have been able to help local restaurants by waiving zoning restrictions to allow as much outdoor seating as possible. In addition, as we move forward, we need to look at tax abatement measures to allow businesses to reopen, especially if they would open where there is now a vacant structure or business. These abatement measures may require changes in state law.”",adb5f2745aef2c6fc5d3421dae51b57d5af1060414021f7ed21988da029e8095,paragraph 260,paragraphs 261-263,3,policy_or_campaign,same_published_question,,,,ky20-council10-questionnaire,,https://www.lpm.org/news/2020-06-17/kentucky-primary-2020-louisville-metro-council-district-10,https://www.lpm.org/news/2020-06-17/kentucky-primary-2020-louisville-metro-council-district-10,data/raw/policy_kentucky_2020/ky20-council10-questionnaire/6599921dbf9218f75f14791daaec1e2decef9191f9e499fa7719264226c48d6d.html,6599921dbf9218f75f14791daaec1e2decef9191f9e499fa7719264226c48d6d,2020-06-17,,2024-03-05,,,pre_primary_time_unverified,"WFPL/LPM explicitly identifies these as both candidates' questionnaire answers. Original publication is June17,2020, but the retained article's same-page JSON-LD records a March5,2024 modification. The current version remains timing-qualified. Candidate statistics and claims about laws or effectiveness are not independently adopted.",assistant_source_review_not_independent_human_gold,complete_candidate_answer_not_independent_stance_gold
